,1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PBT,45. PFAS,46. FORM TYPE,47. UNIT OF MEASURE,48. 5.1 - FUGITIVE AIR,49. 5.2 - STACK AIR,50. 5.3 - WATER,51. 5.4 - UNDERGROUND,52. 5.4.1 - UNDERGROUND CL I,53. 5.4.2 - UNDERGROUND C II-V,54. 5.5.1 - LANDFILLS,55. 5.5.1A - RCRA C LANDFILL,56. 5.5.1B - OTHER LANDFILLS,57. 5.5.2 - LAND TREATMENT,58. 5.5.3 - SURFACE IMPNDMNT,59. 5.5.3A - RCRA SURFACE IM,60. 5.5.3B - OTHER SURFACE I,61. 5.5.4 - OTHER DISPOSAL,62. ON-SITE RELEASE TOTAL,63. 6.1 - POTW - TRNS RLSE,64. 6.1 - POTW - TRNS TRT,65. POTW - TOTAL TRANSFERS,66. 6.2 - M10,67. 6.2 - M41,68. 6.2 - M62,69. 6.2 - M40 METAL,70. 6.2 - M61 METAL,71. 6.2 - M71,72. 6.2 - M81,73. 6.2 - M82,74. 6.2 - M72,75. 6.2 - M63,76. 6.2 - M66,77. 6.2 - M67,78. 6.2 - M64,79. 6.2 - M65,80. 6.2 - M73,81. 6.2 - M79,82. 6.2 - M90,83. 6.2 - M94,84. 6.2 - M99,85. OFF-SITE RELEASE TOTAL,86. 6.2 - M20,87. 6.2 - M24,88. 6.2 - M26,89. 6.2 - M28,90. 6.2 - M93,91. OFF-SITE RECYCLED TOTAL,92. 6.2 - M56,93. 6.2 - M92,94. OFF-SITE ENERGY RECOVERY T,95. 6.2 - M40 NON-METAL,96. 6.2 - M50,97. 6.2 - M54,98. 6.2 - M61 NON-METAL,99. 6.2 - M69,100. 6.2 - M95,101. OFF-SITE TREATED TOTAL,102. 6.2 - UNCLASSIFIED,103. 6.2 - TOTAL TRANSFER,104. TOTAL RELEASES,105. 8.1 - RELEASES,106. 8.1A - ON-SITE CONTAINED,107. 8.1B - ON-SITE OTHER,108. 8.1C - OFF-SITE CONTAIN,109. 8.1D - OFF-SITE OTHER R,110. 8.2 - ENERGY RECOVER ON,111. 8.3 - ENERGY RECOVER OF,112. 8.4 - RECYCLING ON SITE,113. 8.5 - RECYCLING OFF SIT,114. 8.6 - TREATMENT ON SITE,115. 8.7 - TREATMENT OFF SITE,116. PRODUCTION WSTE (8.1-8.7),117. 8.8 - ONE-TIME RELEASE,118. PROD_RATIO_OR_ ACTIVITY,119. 8.9 - PRODUCTION RATIO
362,1987,22630DPNTFPOBOX,110000341149,AXALTA COATING SYSTEMS USA LLC-FRONT ROYAL PLANT,7961 WINCHESTER RD,FRONT ROYAL,WARREN,VA,22630,,,38.981036,-78.174118,NAD83,AXALTA COATING SYSTEMS LLC,78611267.0,AXALTA COATING SYSTEMS LLC,NO,325,Chemicals,2851,,,,,,325510,,,,,,1387010150377,Methyl ethyl ketone,NO,0000078933,78-93-3,7443.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.0,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49100.0,0.0,0.0,0.0,0.0,49100.0,0.0,49100.0,9850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
363,1987,24522RMSTRRT460,110020679005,THOMASVILLE FURNITURE INDUSTRIES INC VA OPERATIONS,RT 460,APPOMATTOX,APPOMATTOX,VA,24522,,,37.363371,-78.837379,NAD83,THOMASVILLE FURNITURE INDUSTRIES INC,430337683.0,,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010173387,Di(2-ethylhexyl) phthalate,NO,0000117817,117-81-7,29934.0,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
364,1987,23222NDSTR500VA,110001135156,INDUSTRIAL ALLOY FABRICATORS INC,500 VALLEY RD,RICHMOND,RICHMOND (CITY),VA,23222,,,37.55483,-77.43104,NAD83,PRECISION COMPONENTS CORP,106209307.0,,NO,332,Fabricated Metals,3443,,,,,,332313,,,,,,1387010904771,Manganese,NO,0007439965,7439-96-5,149625.0,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
365,1987,22601BXCRP2410P,110000868945,FEDERAL-MOGUL CORPORATION,2410 PAPERMILL RD,WINCHESTER,WINCHESTER (CITY),VA,22601,,,39.1568,-78.17696,NAD83,FEDERAL MOGUL CORP,6557045.0,FEDERAL MOGUL CORP,NO,336,Transportation Equipment,3714,,,,,,336340,,,,,,1387010920991,Methyl ethyl ketone,NO,0000078933,78-93-3,7443.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,7800.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,2200.0,0.0,2200.0,8550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
366,1987,24124HCHSTRT460,110056966948,CELANESE ACETATE LLC - CELCO PLANT,3520 VIRGINIA AVE,NARROWS,GILES,VA,24124,,,37.3451,-80.76293,NAD83,CELANESE CORP,170204486.0,CELANESE CORP,NO,325,Chemicals,2869,2821.0,2823,,,,325221,,,,,,1387010203139,Ethylene,NO,0000074851,74-85-1,5090.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
367,1987,24592GRGPCROUTE,110001141899,GEORGIA-PACIFIC CORP,RTE 879,SOUTH BOSTON,HALIFAX,VA,24592,,,36.697498,-78.874464,NAD83,GEORGIA-PACIFIC CORP,9020777.0,,NO,321,Wood Products,2492,,,,,,321219,,,,,,1387010036022,Ammonium sulfate (solution),NO,0007783202,7783-20-2,154559.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
368,1987,23927BRLNGHWY72,110005217942,BURLINGTON INDUSTRIES INC BURLINGTON COMBING PLANT,899 BURLINGTON INDUSTRY DR,CLARKSVILLE,MECKLENBURG,VA,23927,,,36.60622,-78.54191,NAD83,BURLINGTON INDS INC,1317833.0,,NO,314,Textile Product,2299,,,,,,314999,,,,,,1387010125641,"1,1,1-Trichloroethane",NO,0000071556,71-55-6,4796.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,23834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4406.0,4406.0,23834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
369,1987,24115MRCNF200HA,110002469114,AMERICAN FURNITURE CO PLANT 1 & 4,200 HAIRSTON ST,MARTINSVILLE,MARTINSVILLE (CITY),VA,24115,,,36.683249,-79.868661,NAD83,LADD FURNITURE INC,1801828.0,,NO,337,Furniture,2511,,,,,,337127,,,,,,1387010142913,Acetone,NO,0000067641,67-64-1,4309.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3622.0,9275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
370,1987,23224PHLLP2301E,110000341737,PHILIP MORRIS USA BLENDED LEAF SITE,2301 EVERETT ST,RICHMOND,RICHMOND (CITY),VA,23224,,,37.51229,-77.45142,NAD83,ALTRIA GROUP INC,144628310.0,,NO,3122,Tobacco,2141,,,,,,312229,,,,,,1387010287946,Ammonia,NO,0007664417,7664-41-7,152389.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,250.0,1010700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010950.0,0.0,34300.0,34300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34300.0,0.0,47200.0,1023850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
371,1987,23231NTNLS4414S,110001904645,HENKEL CORPORATION,4414 SARELLEN RD,RICHMOND,HENRICO,VA,23231,,,37.50972,-77.35505,NAD83,HENKEL CORP,51441731.0,HENKEL CORP,NO,325,Chemicals,2891,,,,,,325520,,,,,,1387010321798,"1,1,1-Trichloroethane",NO,0000071556,71-55-6,4796.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,2507.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,750.0,3257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
372,1987,22906VYNDS111MO,110002097356,IVY INDUSTRIES INC,111 W MONTICELLO AVE,CHARLOTTESVILLE,ALBEMARLE,VA,22901,,,38.028187,-78.484431,NAD83,TYGART MOULDING CORP,,,NO,337,Furniture,2599,,,,,,337127,,,,,,1387010608242,Methyl isobutyl ketone,NO,0000108101,108-10-1,24851.0,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
373,1987,24333BCVGHCLIFF,110000585625,B.C. VAUGHAN PLANT,255 CREEKVIEW DR,GALAX,CARROLL,VA,24333,,,36.686347,-80.915866,NAD83,VAUGHAN FURNITURE CO INC,3124120.0,,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010244539,n-Butyl alcohol,NO,0000071363,71-36-3,4739.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,11264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
374,1987,24333WBBFRRAILR,110000585643,VAUGHAN BASSETT FURNITURE GALAX PLANT #2,307 RAILROAD AVE,GALAX,GALAX (CITY),VA,24333,,,36.66027,-80.91944,NAD83,VAUGHAN-BASSETT FURNITURE CO,3124112.0,VAUGHAN-BASSETT FURNITURE CO,NO,337,Furniture,2511,,,,,,337122,,,,,,1387010324275,n-Butyl alcohol,NO,0000071363,71-36-3,4739.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,3600.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
375,1987,23219JMSRVTREDE,110000341693,FIBERMARK INC,140 TREDEGAR ST,RICHMOND,RICHMOND (CITY),VA,23219,,,37.53402,-77.45187,NAD83,FIBERMARK INC,623393030.0,,NO,322,Paper,2621,,,,,,322121,,,,,,1387010373987,Methanol,NO,0000067561,67-56-1,4283.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,310000.0,680000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
376,1987,23663MDDVL20LIB,110000342353,MAIDA DEVELOPMENT CO,20 LIBBY ST,HAMPTON,HAMPTON (CITY),VA,23663,,,37.01706,-76.32491,NAD83,,,,NO,334,Computers and Electronic Products,3675,3676.0,,,,,334414,,,,,,1387010430510,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO,N040,N040,649426.0,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,2.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,14250.0,14252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
377,1987,24540SSRPP4010S,110002316468,SUS-RAP PACKAGING,4010 SUBURBAN DR,DANVILLE,PITTSYLVANIA,VA,245400103,,,36.664358,-79.374212,NAD83,MENASHA CORP,6073126.0,,NO,322,Paper,2675,,,,,,322226,,,,,,1387010421636,Vinyl acetate,NO,0000108054,108-05-4,24828.0,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
378,1987,24301MGNXP720CO,110042267490,NANOCHEMONICS HOLDINGS LLC,4 MAGNOX DR,PULASKI,PULASKI,VA,24301,,,37.047848,-80.785912,NAD83,,,,NO,325,Chemicals,2816,,,,,,325131,,,,,,1387010252359,Sodium sulfate (solution),NO,0007757826,7757-82-6,153320.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,0.0,5900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
379,1987,24017RNKLC102WE,110000342889,STEEL DYNAMICS INC ROANOKE BAR DIV,102 WESTSIDE BLVD,ROANOKE,ROANOKE (CITY),VA,24017,,,37.27251,-79.99861,NAD83,STEEL DYNAMICS INC,808202725.0,STEEL DYNAMICS INC,NO,331,Primary Metals,3312,,,,,,331111,,,,,,1387010257917,Copper,NO,0007440508,7440-50-8,150086.0,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
380,1987,23231TTMCR4500S,110000341871,VIASYSTEMS TECHS CORP LLC,4500 S LABURNUM AVE,RICHMOND,RICHMOND (CITY),VA,23231,,,37.529152,-77.354521,NAD83,VIASYSTEMS GROUP INC,6644199.0,,NO,334,Computers and Electronic Products,3661,,,,,,334412,,,,,,1387010322283,Sodium hydroxide (solution),NO,0001310732,1310-73-2,82644.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
381,1987,23234DPNTSUSHIG,110000868918,DUPONT SPECIALTY PRODUCTS USA LLC - SPRUANCE PLANT,5401 ROUTE 1,NORTH CHESTERFIELD,CHESTERFIELD,VA,23234,,,37.45093,-77.43415,NAD83,DUPONT DE NEMOURS INC,1315704.0,DUPONT DE NEMOURS INC,NO,325,Chemicals,2824,2821.0,,,,,325221,,,,,,1387000002485,Biphenyl,NO,0000092524,92-52-4,14183.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,10000.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
382,1987,23231TTMCR4500S,110000341871,VIASYSTEMS TECHS CORP LLC,4500 S LABURNUM AVE,RICHMOND,RICHMOND (CITY),VA,23231,,,37.529152,-77.354521,NAD83,VIASYSTEMS GROUP INC,6644199.0,,NO,334,Computers and Electronic Products,3661,,,,,,334412,,,,,,1387010322232,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
383,1987,24592DYSTRSINAI,110001141880,DAYSTROM FURNITURE INC,SINAI RD,SOUTH BOSTON,HALIFAX,VA,24592,,,36.706389,-78.908056,NAD83,LADD FURNITURE INC,1801828.0,,NO,337,Furniture,2514,,,,,,337124,,,,,,1387010331205,Acetone,NO,0000067641,67-64-1,4309.0,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,750.0,8131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.0,0.0,4243.0,0.0,4243.0,8881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
384,1987,24592DYSTRSINAI,110001141880,DAYSTROM FURNITURE INC,SINAI RD,SOUTH BOSTON,HALIFAX,VA,24592,,,36.706389,-78.908056,NAD83,LADD FURNITURE INC,1801828.0,,NO,337,Furniture,2514,,,,,,337124,,,,,,1387010331229,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,0007647010,7647-01-0,152231.0,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,19600.0,19600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19600.0,0.0,19600.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
385,1987,23504NRFLKROSEC,110000854825,NORSHIPCO,ROSE & CLAIRBORNE ST,NORFOLK,NORFOLK (CITY),VA,23504,,,36.8431,-76.26943,NAD83,NORSHIPCO,3175072.0,,NO,336,Transportation Equipment,3731,,,,,,336611,,,,,,1387010022352,Asbestos (friable),NO,0001332214,1332-21-4,85282.0,YES,TRI,NO,Metals with qualifiers,YES,NO,NO,R,Pounds,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
